#<qhat> <qhatL^2> <qhatL^3> <L> <T> <T^2> <ehat>
0.0183114 7.80927 146.936 33.3392 0.247334 0.0683798 0.0555397
0.00695199 2.29644 17.4566 29.1273 0.266247 0.0799931 0.0194886
0.00624335 1.96386 30.6107 28.7543 0.261582 0.0771617 0.0177213
0.0134338 1.06682 8.10951 13.607 0.239259 0.0623491 0.0444142
0.0047272 3.49868 86.9321 42.0227 0.245877 0.0667923 0.0149689
0.00487084 2.1062 16.0105 33.1492 0.26557 0.0794382 0.0137626
0.0023727 0.47531 5.86225 23.1345 0.262453 0.0775968 0.00668659
0.0172923 3.19633 24.2972 22.1829 0.259809 0.0759111 0.0492712
0.0215858 10.033 188.442 34.0747 0.264846 0.0788715 0.0614895
0.0182707 6.91822 52.5895 31.119 0.265739 0.0796123 0.0513913
0.0213905 4.97648 66.3942 24.9321 0.26 0.0761794 0.0607317
0.0018694 0.67468 5.12865 30.7907 0.245076 0.0670074 0.00572739
0.00924521 2.51083 36.6326 26.4688 0.25509 0.0728673 0.0272147
0.00785468 5.50826 41.8715 40.2528 0.260516 0.0755348 0.0235141
0.0167359 1.98599 18.8534 17.5382 0.258448 0.0747147 0.048502
0.0191626 16.4349 124.931 43.6122 0.253122 0.0703405 0.0603245
0.0127096 0.750494 5.38776 11.3023 0.232719 0.0582373 0.0445901
0.0020275 1.20942 9.19352 37.4401 0.256133 0.0727921 0.00615958
0.00434081 0.618991 6.80737 19.0359 0.243657 0.0655807 0.0136109
0.0161359 7.40759 56.3095 34.2453 0.257832 0.0745771 0.0470383
0.00698403 1.05176 11.5147 19.8834 0.253133 0.0714914 0.0206793
